date_releve,annee,mois,saison,marche,produit,prix_kg_fcfa,precipitations_mm,temp_moy_mensuelle,rendement_kg_ha,prix_ndjamena,indice_fao,taux_fcfa_usd,distance_ndjamena_km
2019-05-01,2019,5,soudure,Mandelia,riz,400.0,3.8,34.122580645161285,1084.3,460.0,114.1,585.9,45
2019-05-01,2019,5,soudure,Mandelia,riz,400.0,3.8,34.122580645161285,1084.3,460.0,114.1,585.9,45
2019-06-01,2019,6,pluies,Mandelia,riz,360.0,34.7,30.48,1084.3,492.0,114.1,585.9,45
2019-06-01,2019,6,pluies,Mandelia,riz,370.0,34.7,30.48,1084.3,492.0,114.1,585.9,45
2019-07-01,2019,7,pluies,Mandelia,riz,400.0,101.0,28.374193548387098,1084.3,463.0,114.1,585.9,45
2019-07-01,2019,7,pluies,Mandelia,riz,400.0,101.0,28.374193548387098,1084.3,463.0,114.1,585.9,45
2019-08-01,2019,8,pluies,Mandelia,riz,433.0,249.5,25.625806451612902,1084.3,462.0,114.1,585.9,45
2019-08-01,2019,8,pluies,Mandelia,riz,433.0,249.5,25.625806451612902,1084.3,462.0,114.1,585.9,45
2019-09-01,2019,9,pluies,Mandelia,riz,426.0,42.0,28.03333333333333,1084.3,455.0,114.1,585.9,45
2019-09-01,2019,9,pluies,Mandelia,riz,426.0,42.0,28.03333333333333,1084.3,455.0,114.1,585.9,45
2019-10-01,2019,10,seche,Mandelia,riz,440.0,89.5,27.19677419354839,1084.3,455.0,114.1,585.9,45
2019-10-01,2019,10,seche,Mandelia,riz,440.0,89.5,27.19677419354839,1084.3,455.0,114.1,585.9,45
2019-11-01,2019,11,seche,Mandelia,riz,480.0,0.0,28.076666666666664,1084.3,453.0,114.1,585.9,45
2019-11-01,2019,11,seche,Mandelia,riz,480.0,0.0,28.076666666666664,1084.3,453.0,114.1,585.9,45
2019-12-01,2019,12,seche,Mandelia,riz,506.0,0.0,24.42903225806452,1084.3,455.0,114.1,585.9,45
2019-12-01,2019,12,seche,Mandelia,riz,506.0,0.0,24.42903225806452,1084.3,455.0,114.1,585.9,45
2020-01-01,2020,1,seche,Mandelia,riz,480.0,0.0,23.43870967741936,952.3,458.0,116.8,574.3,45
2020-01-01,2020,1,seche,Mandelia,riz,480.0,0.0,23.43870967741936,952.3,458.0,116.8,574.3,45
2020-02-01,2020,2,seche,Mandelia,riz,480.0,0.0,25.74137931034483,952.3,454.5,116.8,574.3,45
2020-02-01,2020,2,seche,Mandelia,riz,480.0,0.0,25.74137931034483,952.3,454.5,116.8,574.3,45
2020-03-01,2020,3,soudure,Mandelia,riz,466.0,0.0,31.87741935483871,952.3,459.5,116.8,574.3,45
2020-03-01,2020,3,soudure,Mandelia,riz,466.0,0.0,31.87741935483871,952.3,459.5,116.8,574.3,45
2020-04-01,2020,4,soudure,Mandelia,riz,480.0,0.0,34.906666666666666,952.3,456.5,116.8,574.3,45
2020-04-01,2020,4,soudure,Mandelia,riz,480.0,0.0,34.906666666666666,952.3,456.5,116.8,574.3,45
2020-05-01,2020,5,soudure,Mandelia,riz,520.0,0.1,34.60645161290322,952.3,456.5,116.8,574.3,45
2020-06-01,2020,6,pluies,Mandelia,riz,513.0,18.6,32.71333333333333,952.3,466.5,116.8,574.3,45
2020-07-01,2020,7,pluies,Mandelia,riz,500.0,95.2,28.33225806451613,952.3,460.0,116.8,574.3,45
2020-08-01,2020,8,pluies,Mandelia,riz,480.0,231.3,25.91935483870968,952.3,463.0,116.8,574.3,45
2020-09-01,2020,9,pluies,Mandelia,riz,528.65,72.5,26.91333333333333,952.3,595.5,116.8,574.3,45
2015-10-01,2015,10,seche,Mandelia,sorgho,175.0,6.3,30.8,402.3,234.5,118.2,591.4,45
2015-11-01,2015,11,seche,Mandelia,sorgho,180.0,0.0,27.85333333333333,402.3,233.0,118.2,591.4,45
2015-12-01,2015,12,seche,Mandelia,sorgho,160.0,0.0,21.596774193548388,402.3,200.0,118.2,591.4,45
2016-01-01,2016,1,seche,Mandelia,sorgho,165.0,0.0,22.25483870967742,475.8,200.0,113.6,592.7,45
2016-02-01,2016,2,seche,Mandelia,sorgho,160.0,0.0,26.03103448275862,475.8,210.0,113.6,592.7,45
2016-03-01,2016,3,soudure,Mandelia,sorgho,180.0,0.0,33.8,475.8,210.0,113.6,592.7,45
2016-04-01,2016,4,soudure,Mandelia,sorgho,160.0,0.0,34.443333333333335,475.8,200.0,113.6,592.7,45
2016-05-01,2016,5,soudure,Mandelia,sorgho,160.0,11.3,33.806451612903224,475.8,210.0,113.6,592.7,45
2016-06-01,2016,6,pluies,Mandelia,sorgho,180.0,25.6,31.45,475.8,207.5,113.6,592.7,45
2016-07-01,2016,7,pluies,Mandelia,sorgho,170.0,112.5,28.370967741935484,475.8,200.0,113.6,592.7,45
2016-08-01,2016,8,pluies,Mandelia,sorgho,182.0,163.7,26.85483870967742,475.8,200.0,113.6,592.7,45
2016-09-01,2016,9,pluies,Mandelia,sorgho,175.0,66.6,28.366666666666667,475.8,200.0,113.6,592.7,45
2016-10-01,2016,10,seche,Mandelia,sorgho,165.0,1.1,30.50967741935484,475.8,200.0,113.6,592.7,45
2016-11-01,2016,11,seche,Mandelia,sorgho,140.0,0.0,29.276666666666664,475.8,200.0,113.6,592.7,45
2016-12-01,2016,12,seche,Mandelia,sorgho,110.0,0.0,25.88064516129032,475.8,200.0,113.6,592.7,45
2017-01-01,2017,1,seche,Mandelia,sorgho,100.0,0.0,25.335483870967742,461.4,215.5,118.1,580.3,45
2017-02-01,2017,2,seche,Mandelia,sorgho,152.0,0.0,25.192857142857143,461.4,210.0,118.1,580.3,45
2017-03-01,2017,3,soudure,Mandelia,sorgho,103.0,0.0,30.35483870967742,461.4,200.0,118.1,580.3,45
2017-04-01,2017,4,soudure,Mandelia,sorgho,127.0,0.5,33.82333333333334,461.4,200.0,118.1,580.3,45
2017-05-01,2017,5,soudure,Mandelia,sorgho,160.0,11.8,33.20322580645161,461.4,200.0,118.1,580.3,45
2017-06-01,2017,6,pluies,Mandelia,sorgho,146.0,43.2,30.776666666666664,461.4,200.0,118.1,580.3,45
2017-07-01,2017,7,pluies,Mandelia,sorgho,173.0,77.3,28.345161290322583,461.4,200.0,118.1,580.3,45
2017-08-01,2017,8,pluies,Mandelia,sorgho,180.0,214.0,26.706451612903223,461.4,200.0,118.1,580.3,45
2017-09-01,2017,9,pluies,Mandelia,sorgho,215.0,46.4,27.756666666666668,461.4,196.0,118.1,580.3,45
2017-10-01,2017,10,seche,Mandelia,sorgho,173.0,2.7,29.05483870967742,461.4,213.0,118.1,580.3,45
2017-11-01,2017,11,seche,Mandelia,sorgho,173.0,0.0,27.35666666666667,461.4,198.0,118.1,580.3,45
2017-12-01,2017,12,seche,Mandelia,sorgho,178.0,0.0,25.40967741935484,461.4,198.0,118.1,580.3,45
2018-01-01,2018,1,seche,Mandelia,sorgho,163.0,0.0,21.625806451612902,444.0,213.5,115.6,555.7,45
2018-02-01,2018,2,seche,Mandelia,sorgho,158.0,0.0,29.0,444.0,176.5,115.6,555.7,45
2018-03-01,2018,3,soudure,Mandelia,sorgho,153.0,0.0,31.741935483870968,444.0,200.0,115.6,555.7,45
2018-04-01,2018,4,soudure,Mandelia,sorgho,153.0,0.0,33.843333333333334,444.0,200.0,115.6,555.7,45
2018-05-01,2018,5,soudure,Mandelia,sorgho,160.0,10.9,33.65483870967742,444.0,200.0,115.6,555.7,45
2018-06-01,2018,6,pluies,Mandelia,sorgho,173.0,74.4,30.896666666666665,444.0,200.0,115.6,555.7,45
2018-07-01,2018,7,pluies,Mandelia,sorgho,193.0,84.0,28.187096774193545,444.0,200.0,115.6,555.7,45
2018-08-01,2018,8,pluies,Mandelia,sorgho,160.0,239.6,26.141935483870967,444.0,200.0,115.6,555.7,45
2018-09-01,2018,9,pluies,Mandelia,sorgho,147.0,107.3,27.26333333333333,444.0,200.0,115.6,555.7,45
2018-10-01,2018,10,seche,Mandelia,sorgho,127.0,5.2,29.85806451612904,444.0,200.0,115.6,555.7,45
2018-11-01,2018,11,seche,Mandelia,sorgho,107.0,0.0,27.766666666666666,444.0,200.0,115.6,555.7,45
2018-12-01,2018,12,seche,Mandelia,sorgho,100.0,0.0,23.39032258064516,444.0,193.0,115.6,555.7,45
2019-01-01,2019,1,seche,Mandelia,sorgho,93.0,0.0,23.76129032258065,508.3,190.0,114.1,585.9,45
2019-02-01,2019,2,seche,Mandelia,sorgho,90.0,0.1,25.707142857142856,508.3,200.0,114.1,585.9,45
2019-03-01,2019,3,soudure,Mandelia,sorgho,110.0,0.1,31.845161290322583,508.3,140.0,114.1,585.9,45
2019-04-01,2019,4,soudure,Mandelia,sorgho,90.0,0.1,34.343333333333334,508.3,140.0,114.1,585.9,45
2019-05-01,2019,5,soudure,Mandelia,sorgho,80.0,3.8,34.122580645161285,508.3,200.0,114.1,585.9,45
2019-06-01,2019,6,pluies,Mandelia,sorgho,122.0,34.7,30.48,508.3,160.0,114.1,585.9,45
2019-07-01,2019,7,pluies,Mandelia,sorgho,80.0,101.0,28.374193548387098,508.3,135.0,114.1,585.9,45
2019-08-01,2019,8,pluies,Mandelia,sorgho,86.0,249.5,25.625806451612902,508.3,136.0,114.1,585.9,45
2019-12-01,2019,12,seche,Mandelia,sorgho,80.0,0.0,24.42903225806452,508.3,185.0,114.1,585.9,45
2020-01-01,2020,1,seche,Mandelia,sorgho,93.0,0.0,23.43870967741936,432.3,183.0,116.8,574.3,45
2020-02-01,2020,2,seche,Mandelia,sorgho,96.0,0.0,25.74137931034483,432.3,200.0,116.8,574.3,45
2020-03-01,2020,3,soudure,Mandelia,sorgho,83.0,0.0,31.87741935483871,432.3,206.5,116.8,574.3,45
2020-04-01,2020,4,soudure,Mandelia,sorgho,113.0,0.0,34.906666666666666,432.3,200.0,116.8,574.3,45
2020-05-01,2020,5,soudure,Mandelia,sorgho,100.0,0.1,34.60645161290322,432.3,200.0,116.8,574.3,45
2020-06-01,2020,6,pluies,Mandelia,sorgho,106.0,18.6,32.71333333333333,432.3,200.0,116.8,574.3,45
2020-07-01,2020,7,pluies,Mandelia,sorgho,170.0,95.2,28.33225806451613,432.3,218.0,116.8,574.3,45
2020-08-01,2020,8,pluies,Mandelia,sorgho,160.0,231.3,25.91935483870968,432.3,220.0,116.8,574.3,45
2020-09-01,2020,9,pluies,Mandelia,sorgho,247.0,72.5,26.91333333333333,432.3,249.0,116.8,574.3,45
2020-10-01,2020,10,seche,Mandelia,sorgho,196.0,2.8000000000000003,28.529032258064515,432.3,171.5,116.8,574.3,45
2020-11-01,2020,11,seche,Mandelia,sorgho,185.0,0.0,27.706666666666667,432.3,182.75,116.8,574.3,45
2020-12-01,2020,12,seche,Mandelia,sorgho,183.0,0.0,26.83225806451613,432.3,160.75,116.8,574.3,45
2021-01-01,2021,1,seche,Mandelia,sorgho,175.0,0.0,26.54516129032258,422.0,145.25,141.3,554.5,45
2021-02-01,2021,2,seche,Mandelia,sorgho,170.0,0.0,26.160714285714285,422.0,133.75,141.3,554.5,45
2021-03-01,2021,3,soudure,Mandelia,sorgho,166.0,0.0,31.8483870967742,422.0,130.75,141.3,554.5,45
2021-04-01,2021,4,soudure,Mandelia,sorgho,160.0,0.0,33.723333333333336,422.0,130.75,141.3,554.5,45
2021-05-01,2021,5,soudure,Mandelia,sorgho,160.0,0.0,34.45161290322581,422.0,130.0,141.3,554.5,45
2021-06-01,2021,6,pluies,Mandelia,sorgho,163.0,11.6,32.58,422.0,139.75,141.3,554.5,45
2020-10-01,2020,10,seche,Mangalme,mais,140.0,10.1,28.61935483870968,650.4,263.0,116.8,574.3,500
2020-11-01,2020,11,seche,Mangalme,mais,157.0,0.0,28.24333333333333,650.4,220.0,116.8,574.3,500
2020-12-01,2020,12,seche,Mangalme,mais,180.0,0.0,27.51290322580645,650.4,160.0,116.8,574.3,500
2021-01-01,2021,1,seche,Mangalme,mais,173.0,0.0,27.080645161290324,678.3,160.0,141.3,554.5,500
2021-02-01,2021,2,seche,Mangalme,mais,187.0,0.0,26.732142857142858,678.3,170.0,141.3,554.5,500
2021-03-01,2021,3,soudure,Mangalme,mais,200.0,0.0,31.68064516129032,678.3,170.0,141.3,554.5,500
2021-05-01,2021,5,soudure,Mangalme,mais,200.0,0.1,33.13548387096775,678.3,180.0,141.3,554.5,500
2021-06-01,2021,6,pluies,Mangalme,mais,227.0,3.5,32.12666666666667,678.3,180.0,141.3,554.5,500
2019-02-01,2019,2,seche,Mangalme,sorgho,73.0,0.0,27.87857142857143,508.3,200.0,114.1,585.9,500
2019-02-01,2019,2,seche,Mangalme,sorgho,103.0,0.0,27.87857142857143,508.3,200.0,114.1,585.9,500
2019-03-01,2019,3,soudure,Mangalme,sorgho,80.0,0.0,32.035483870967745,508.3,140.0,114.1,585.9,500
2019-03-01,2019,3,soudure,Mangalme,sorgho,100.0,0.0,32.035483870967745,508.3,140.0,114.1,585.9,500
2019-04-01,2019,4,soudure,Mangalme,sorgho,80.0,0.1,33.58,508.3,140.0,114.1,585.9,500
2019-04-01,2019,4,soudure,Mangalme,sorgho,93.0,0.1,33.58,508.3,140.0,114.1,585.9,500
2019-05-01,2019,5,soudure,Mangalme,sorgho,80.0,4.8,33.45161290322581,508.3,200.0,114.1,585.9,500
2019-05-01,2019,5,soudure,Mangalme,sorgho,100.0,4.8,33.45161290322581,508.3,200.0,114.1,585.9,500
2019-06-01,2019,6,pluies,Mangalme,sorgho,75.0,35.5,30.21333333333333,508.3,160.0,114.1,585.9,500
2019-06-01,2019,6,pluies,Mangalme,sorgho,93.0,35.5,30.21333333333333,508.3,160.0,114.1,585.9,500
2019-07-01,2019,7,pluies,Mangalme,sorgho,80.0,86.60000000000001,27.8,508.3,135.0,114.1,585.9,500
2019-07-01,2019,7,pluies,Mangalme,sorgho,100.0,86.60000000000001,27.8,508.3,135.0,114.1,585.9,500
2019-08-01,2019,8,pluies,Mangalme,sorgho,73.0,266.8,24.958064516129035,508.3,136.0,114.1,585.9,500
2019-08-01,2019,8,pluies,Mangalme,sorgho,107.0,266.8,24.958064516129035,508.3,136.0,114.1,585.9,500
2019-09-01,2019,9,pluies,Mangalme,sorgho,83.0,79.1,26.976666666666667,508.3,110.0,114.1,585.9,500
2019-10-01,2019,10,seche,Mangalme,sorgho,77.0,51.5,27.35483870967742,508.3,113.0,114.1,585.9,500
2019-11-01,2019,11,seche,Mangalme,sorgho,93.0,0.0,28.746666666666663,508.3,203.0,114.1,585.9,500
2019-12-01,2019,12,seche,Mangalme,sorgho,73.0,0.0,25.9,508.3,185.0,114.1,585.9,500
2019-12-01,2019,12,seche,Mangalme,sorgho,100.0,0.0,25.9,508.3,185.0,114.1,585.9,500
2020-01-01,2020,1,seche,Mangalme,sorgho,97.0,0.0,24.283870967741933,432.3,183.0,116.8,574.3,500
2020-02-01,2020,2,seche,Mangalme,sorgho,80.0,0.0,27.303448275862067,432.3,200.0,116.8,574.3,500
2020-02-01,2020,2,seche,Mangalme,sorgho,93.0,0.0,27.303448275862067,432.3,200.0,116.8,574.3,500
2020-03-01,2020,3,soudure,Mangalme,sorgho,80.0,0.0,31.996774193548383,432.3,206.5,116.8,574.3,500
2020-03-01,2020,3,soudure,Mangalme,sorgho,110.0,0.0,31.996774193548383,432.3,206.5,116.8,574.3,500
2020-04-01,2020,4,soudure,Mangalme,sorgho,97.0,0.0,33.916666666666664,432.3,200.0,116.8,574.3,500
2020-04-01,2020,4,soudure,Mangalme,sorgho,120.0,0.0,33.916666666666664,432.3,200.0,116.8,574.3,500
2020-05-01,2020,5,soudure,Mangalme,sorgho,123.0,1.3,33.60645161290322,432.3,200.0,116.8,574.3,500
2020-05-01,2020,5,soudure,Mangalme,sorgho,123.0,1.3,33.60645161290322,432.3,200.0,116.8,574.3,500
2020-06-01,2020,6,pluies,Mangalme,sorgho,107.0,13.0,32.413333333333334,432.3,200.0,116.8,574.3,500
2020-06-01,2020,6,pluies,Mangalme,sorgho,130.0,13.0,32.413333333333334,432.3,200.0,116.8,574.3,500
2020-07-01,2020,7,pluies,Mangalme,sorgho,120.0,100.3,27.029032258064515,432.3,218.0,116.8,574.3,500
2020-07-01,2020,7,pluies,Mangalme,sorgho,147.0,100.3,27.029032258064515,432.3,218.0,116.8,574.3,500
2020-08-01,2020,8,pluies,Mangalme,sorgho,147.0,357.8,24.606451612903225,432.3,220.0,116.8,574.3,500
2020-08-01,2020,8,pluies,Mangalme,sorgho,173.0,357.8,24.606451612903225,432.3,220.0,116.8,574.3,500
2020-09-01,2020,9,pluies,Mangalme,sorgho,140.0,86.8,26.01,432.3,249.0,116.8,574.3,500
2020-09-01,2020,9,pluies,Mangalme,sorgho,162.0,86.8,26.01,432.3,249.0,116.8,574.3,500
2020-10-01,2020,10,seche,Mangalme,sorgho,173.0,10.1,28.61935483870968,432.3,171.5,116.8,574.3,500
2020-11-01,2020,11,seche,Mangalme,sorgho,186.0,0.0,28.24333333333333,432.3,182.75,116.8,574.3,500
2020-12-01,2020,12,seche,Mangalme,sorgho,120.0,0.0,27.51290322580645,432.3,160.75,116.8,574.3,500
2021-01-01,2021,1,seche,Mangalme,sorgho,120.0,0.0,27.080645161290324,422.0,145.25,141.3,554.5,500
2021-02-01,2021,2,seche,Mangalme,sorgho,143.0,0.0,26.732142857142858,422.0,133.75,141.3,554.5,500
2021-03-01,2021,3,soudure,Mangalme,sorgho,130.0,0.0,31.68064516129032,422.0,130.75,141.3,554.5,500
2021-04-01,2021,4,soudure,Mangalme,sorgho,100.0,0.0,32.89,422.0,130.75,141.3,554.5,500
2021-05-01,2021,5,soudure,Mangalme,sorgho,150.0,0.1,33.13548387096775,422.0,130.0,141.3,554.5,500
2021-06-01,2021,6,pluies,Mangalme,sorgho,150.0,3.5,32.12666666666667,422.0,139.75,141.3,554.5,500
2011-01-01,2011,1,seche,Mao,mais,130.0,0.0,19.92258064516129,897.4,154.0,167.9,471.9,280
2011-02-01,2011,2,seche,Mao,mais,160.0,0.0,26.710714285714285,897.4,192.2,167.9,471.9,280
2011-03-01,2011,3,soudure,Mao,mais,180.0,0.0,28.316129032258065,897.4,173.5,167.9,471.9,280
2011-04-01,2011,4,soudure,Mao,mais,240.0,0.0,31.626666666666665,897.4,218.2,167.9,471.9,280
2011-05-01,2011,5,soudure,Mao,mais,240.0,10.0,33.12580645161291,897.4,224.5,167.9,471.9,280
2011-06-01,2011,6,pluies,Mao,mais,200.0,6.3,33.62,897.4,230.0,167.9,471.9,280
2011-07-01,2011,7,pluies,Mao,mais,220.0,13.9,32.009677419354844,897.4,255.0,167.9,471.9,280
2011-08-01,2011,8,pluies,Mao,mais,206.0,76.9,29.53548387096774,897.4,260.0,167.9,471.9,280
2011-09-01,2011,9,pluies,Mao,mais,220.0,12.1,30.316666666666663,897.4,255.0,167.9,471.9,280
2011-10-01,2011,10,seche,Mao,mais,228.0,0.3999999999999999,30.206451612903223,897.4,242.0,167.9,471.9,280
2011-11-01,2011,11,seche,Mao,mais,222.0,0.0,24.2,897.4,239.0,167.9,471.9,280
2011-12-01,2011,12,seche,Mao,mais,208.0,0.0,20.416129032258063,897.4,257.5,167.9,471.9,280
2012-01-01,2012,1,seche,Mao,mais,233.0,0.0,20.370967741935484,746.5,240.0,160.9,510.5,280
2012-02-01,2012,2,seche,Mao,mais,240.0,0.0,25.686206896551724,746.5,243.5,160.9,510.5,280
2012-05-01,2012,5,soudure,Mao,mais,297.0,6.6,33.34838709677419,746.5,267.0,160.9,510.5,280
2012-06-01,2012,6,pluies,Mao,mais,300.0,6.5,33.11,746.5,270.0,160.9,510.5,280
2012-07-01,2012,7,pluies,Mao,mais,300.0,18.0,30.34193548387097,746.5,320.0,160.9,510.5,280
2012-08-01,2012,8,pluies,Mao,mais,260.0,109.3,27.583870967741937,746.5,320.0,160.9,510.5,280
2012-09-01,2012,9,pluies,Mao,mais,200.0,9.3,30.126666666666665,746.5,327.0,160.9,510.5,280
2012-10-01,2012,10,seche,Mao,mais,200.0,3.1,30.62903225806452,746.5,324.0,160.9,510.5,280
2012-11-01,2012,11,seche,Mao,mais,180.0,0.0,26.44333333333333,746.5,300.0,160.9,510.5,280
2012-12-01,2012,12,seche,Mao,mais,180.0,0.0,21.55483870967742,746.5,310.0,160.9,510.5,280
2013-01-01,2013,1,seche,Mao,mais,180.0,0.0,22.796774193548387,706.9,240.0,151.0,494.0,280
2013-02-01,2013,2,seche,Mao,mais,200.0,0.0,24.9,706.9,220.0,151.0,494.0,280
2013-03-01,2013,3,soudure,Mao,mais,220.0,0.0,29.73225806451613,706.9,212.0,151.0,494.0,280
2013-04-01,2013,4,soudure,Mao,mais,200.0,0.0,31.73,706.9,230.0,151.0,494.0,280
2013-05-01,2013,5,soudure,Mao,mais,220.0,2.6,33.41612903225807,706.9,240.0,151.0,494.0,280
2013-06-01,2013,6,pluies,Mao,mais,200.0,7.7,33.126666666666665,706.9,248.0,151.0,494.0,280
2015-02-01,2015,2,seche,Mao,mais,258.0,0.0,25.339285714285715,728.1,240.0,118.2,591.4,280
2015-03-01,2015,3,soudure,Mao,mais,269.0,0.0,29.04516129032258,728.1,248.5,118.2,591.4,280
2015-04-01,2015,4,soudure,Mao,mais,265.0,0.0,29.316666666666663,728.1,240.0,118.2,591.4,280
2015-05-01,2015,5,soudure,Mao,mais,262.0,1.3,33.28709677419355,728.1,238.0,118.2,591.4,280
2015-06-01,2015,6,pluies,Mao,mais,270.0,1.2,33.92333333333333,728.1,250.25,118.2,591.4,280
2015-07-01,2015,7,pluies,Mao,mais,275.0,21.1,31.91290322580645,728.1,267.0,118.2,591.4,280
2015-08-01,2015,8,pluies,Mao,mais,286.0,37.9,30.080645161290324,728.1,269.5,118.2,591.4,280
2015-09-01,2015,9,pluies,Mao,mais,285.0,39.4,30.826666666666664,728.1,260.5,118.2,591.4,280
2015-10-01,2015,10,seche,Mao,mais,261.0,0.9,30.296774193548387,728.1,272.5,118.2,591.4,280
2015-11-01,2015,11,seche,Mao,mais,226.0,0.0,25.166666666666668,728.1,265.0,118.2,591.4,280
2016-01-01,2016,1,seche,Mao,mais,240.0,0.0,19.19677419354839,748.9,257.0,113.6,592.7,280
2016-02-01,2016,2,seche,Mao,mais,250.0,0.0,22.71379310344828,748.9,240.0,113.6,592.7,280
2016-03-01,2016,3,soudure,Mao,mais,260.0,0.0,31.206451612903223,748.9,250.0,113.6,592.7,280
2016-04-01,2016,4,soudure,Mao,mais,260.0,0.1,32.56333333333333,748.9,250.0,113.6,592.7,280
2016-05-01,2016,5,soudure,Mao,mais,260.0,0.6,33.9483870967742,748.9,245.0,113.6,592.7,280
2016-06-01,2016,6,pluies,Mao,mais,260.0,8.200000000000001,33.42666666666666,748.9,250.0,113.6,592.7,280
2016-07-01,2016,7,pluies,Mao,mais,260.0,77.6,30.029032258064515,748.9,240.0,113.6,592.7,280
2016-08-01,2016,8,pluies,Mao,mais,260.0,97.6,28.42903225806452,748.9,240.0,113.6,592.7,280
2016-09-01,2016,9,pluies,Mao,mais,260.0,12.5,31.066666666666663,748.9,240.0,113.6,592.7,280
2016-10-01,2016,10,seche,Mao,mais,230.0,0.0,30.14516129032258,748.9,240.0,113.6,592.7,280
2016-11-01,2016,11,seche,Mao,mais,210.0,0.0,26.966666666666665,748.9,240.0,113.6,592.7,280
2016-12-01,2016,12,seche,Mao,mais,180.0,0.0,22.58709677419355,748.9,235.0,113.6,592.7,280
2017-01-01,2017,1,seche,Mao,mais,187.0,0.0,22.816129032258065,690.1,231.0,118.1,580.3,280
2017-02-01,2017,2,seche,Mao,mais,200.0,0.0,22.20357142857143,690.1,227.0,118.1,580.3,280
2017-03-01,2017,3,soudure,Mao,mais,213.0,0.0,27.177419354838708,690.1,181.5,118.1,580.3,280
2017-04-01,2017,4,soudure,Mao,mais,215.0,0.0,32.13333333333333,690.1,240.0,118.1,580.3,280
2017-05-01,2017,5,soudure,Mao,mais,240.0,0.6000000000000001,33.809677419354834,690.1,240.0,118.1,580.3,280
2017-06-01,2017,6,pluies,Mao,mais,256.0,23.1,32.440000000000005,690.1,253.0,118.1,580.3,280
2017-07-01,2017,7,pluies,Mao,mais,266.0,38.0,30.88387096774193,690.1,273.0,118.1,580.3,280
2017-08-01,2017,8,pluies,Mao,mais,270.0,92.8,28.932258064516127,690.1,285.5,118.1,580.3,280
2017-09-01,2017,9,pluies,Mao,mais,253.0,22.0,30.60333333333333,690.1,246.0,118.1,580.3,280
2017-10-01,2017,10,seche,Mao,mais,300.0,0.4,29.467741935483872,690.1,270.0,118.1,580.3,280
2017-11-01,2017,11,seche,Mao,mais,210.0,0.0,25.56,690.1,235.0,118.1,580.3,280
2017-12-01,2017,12,seche,Mao,mais,180.0,0.0,22.85806451612904,690.1,235.0,118.1,580.3,280
2018-01-01,2018,1,seche,Mao,mais,200.0,0.0,18.72903225806452,744.5,246.0,115.6,555.7,280
2018-02-01,2018,2,seche,Mao,mais,206.0,0.0,26.20357142857143,744.5,253.0,115.6,555.7,280
2018-03-01,2018,3,soudure,Mao,mais,213.0,0.0,28.993548387096773,744.5,240.0,115.6,555.7,280
2018-04-01,2018,4,soudure,Mao,mais,220.0,0.0,31.91,744.5,250.0,115.6,555.7,280
2018-05-01,2018,5,soudure,Mao,mais,231.0,3.7,34.10322580645161,744.5,260.0,115.6,555.7,280
2018-07-01,2018,7,pluies,Mao,mais,252.0,26.1,30.6483870967742,744.5,258.0,115.6,555.7,280
2018-08-01,2018,8,pluies,Mao,mais,264.0,108.2,27.461290322580645,744.5,250.0,115.6,555.7,280
2018-09-01,2018,9,pluies,Mao,mais,254.0,16.9,29.496666666666663,744.5,254.0,115.6,555.7,280
2018-10-01,2018,10,seche,Mao,mais,198.0,0.1,30.216129032258067,744.5,248.125,115.6,555.7,280
2018-11-01,2018,11,seche,Mao,mais,197.0,0.0,25.62,744.5,237.165,115.6,555.7,280
2018-12-01,2018,12,seche,Mao,mais,196.0,0.0,21.01290322580645,744.5,233.0,115.6,555.7,280
2019-01-01,2019,1,seche,Mao,mais,185.0,0.0,21.154838709677417,789.5,230.0,114.1,585.9,280
2019-02-01,2019,2,seche,Mao,mais,185.0,0.5,22.77142857142857,789.5,240.0,114.1,585.9,280
2019-03-01,2019,3,soudure,Mao,mais,186.0,0.0,28.616129032258065,789.5,201.5,114.1,585.9,280
2019-04-01,2019,4,soudure,Mao,mais,196.0,0.0,31.68,789.5,200.0,114.1,585.9,280
2019-05-01,2019,5,soudure,Mao,mais,200.0,6.3,33.44193548387097,789.5,200.0,114.1,585.9,280
2019-06-01,2019,6,pluies,Mao,mais,178.0,4.9,31.91,789.5,200.0,114.1,585.9,280
2019-07-01,2019,7,pluies,Mao,mais,207.0,18.4,30.116129032258065,789.5,200.0,114.1,585.9,280
2019-08-01,2019,8,pluies,Mao,mais,200.0,155.7,27.316129032258065,789.5,200.0,114.1,585.9,280
2019-09-01,2019,9,pluies,Mao,mais,183.0,5.2,29.566666666666663,789.5,180.0,114.1,585.9,280
2019-10-01,2019,10,seche,Mao,mais,180.0,9.4,29.061290322580643,789.5,185.0,114.1,585.9,280
2019-11-01,2019,11,seche,Mao,mais,193.0,0.0,27.933333333333334,789.5,220.0,114.1,585.9,280
2019-12-01,2019,12,seche,Mao,mais,226.0,0.0,21.0,789.5,240.0,114.1,585.9,280
2020-01-01,2020,1,seche,Mao,mais,230.0,0.0,19.9741935483871,650.4,240.0,116.8,574.3,280
2020-02-01,2020,2,seche,Mao,mais,250.0,0.0,21.9,650.4,240.0,116.8,574.3,280
2020-03-01,2020,3,soudure,Mao,mais,226.0,0.0,29.05161290322581,650.4,240.0,116.8,574.3,280
2020-04-01,2020,4,soudure,Mao,mais,246.0,0.0,33.056666666666665,650.4,244.0,116.8,574.3,280
